code,name,root_type,subtype,normal_balance,is_group,role_hint,parent_path,source_type,reconcile,description,source_id,flags
11,Fixed Assets,asset,fixed_asset,debit,0,,,asset_fixed,0,,l10n_hk_11,
1110,Furniture and Fixtures,asset,non_current_asset,debit,0,,,asset_non_current,0,,l10n_hk_1110,
1130,Equipment,asset,non_current_asset,debit,0,,,asset_non_current,0,,l10n_hk_1130,
1140,Decoration,asset,non_current_asset,debit,0,,,asset_non_current,0,,l10n_hk_1140,
1160,Investments,asset,non_current_asset,debit,0,,,asset_non_current,0,,l10n_hk_1160,
12,Current Assets,asset,current_asset,debit,0,,,asset_current,0,,l10n_hk_12,
1240,Account Receivable,asset,receivable,debit,0,receivables,,asset_receivable,1,,l10n_hk_1240,
1241,Utility & Rental Deposit,asset,current_asset,debit,0,,,asset_current,1,,l10n_hk_1241,
1242,Supplier Prepayments,asset,current_asset,debit,0,,,asset_current,0,,l10n_hk_1242,
1243,Account Receivable (PoS),asset,receivable,debit,0,receivables,,asset_receivable,1,,l10n_hk_1243,
1245,Sundry Deposits,asset,current_asset,debit,0,,,asset_current,0,,l10n_hk_1245,
1246,Other Receivable,asset,receivable,debit,0,receivables,,asset_receivable,1,,l10n_hk_1246,
1250,Stock Interim Account (Received),asset,current_asset,debit,0,,,asset_current,0,,l10n_hk_1250,
1260,Stock Interim Account (Delivered),asset,current_asset,debit,0,,,asset_current,0,,l10n_hk_1260,
1270,Stock Valuation Account,asset,current_asset,debit,0,,,asset_current,0,,l10n_hk_1270,
1400,Prepaid Expenses,asset,current_asset,debit,0,,,asset_current,0,,l10n_hk_1400,
21,Non-current Liabilities,liability,non_current_liability,credit,0,,,liability_non_current,0,,l10n_hk_21,
2107,Unearned Income from System,liability,current_liability,credit,0,,,liability_current,0,,l10n_hk_2107,
22,Current Liabilities,liability,current_liability,credit,0,,,liability_current,0,,l10n_hk_22,
2210,Accruals,liability,current_liability,credit,0,,,liability_current,0,,l10n_hk_2210,
221001,MPF Accrued (Employer),liability,current_liability,credit,0,,,liability_current,0,,l10n_hk_221001,
221002,MPF Witheld (Employee),liability,current_liability,credit,0,,,liability_current,0,,l10n_hk_221002,
2211,Account Payable,liability,payable,credit,0,payables,,liability_payable,1,,l10n_hk_2211,
